file,line,tags,names,candidate_schwab_fields,code
.claude/worktrees/heuristic-perlman-19bc52/server.py,5477,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"out[""l1_sse_saturated_recent""] = bool(last > 0 and (now - last) < 60.0)"
.claude/worktrees/heuristic-perlman-19bc52/server.py,5478,DEFAULT_ZERO_OR|GET_DEFAULT_ZERO,,,"viol = int(out.get(""l1_payload_identity_violation"", 0) or 0)"
.claude/worktrees/heuristic-perlman-19bc52/server.py,5532,TIME_NOW_FALLBACK,,,"uptime_sec = max(0.0, time.time() - _l1_diag_start_ts)"
.claude/worktrees/heuristic-perlman-19bc52/server.py,5551,DATE_DIFF_DTE,,,"""scope"": {""ticker"": k[0], ""expiry"": k[1]},"
.claude/worktrees/heuristic-perlman-19bc52/server.py,5556,TIME_NOW_FALLBACK,,,now_diag = time.time()
.claude/worktrees/heuristic-perlman-19bc52/server.py,5695,DATE_DIFF_DTE,,,"expiry: Optional[str] = Query(default=None),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,5699,DATE_DIFF_DTE,,,Client connects with ?ticker=X&expiry=Y; server fetches that ticker periodically and pushes.
.claude/worktrees/heuristic-perlman-19bc52/server.py,5702,DATE_DIFF_DTE,,,expiry = expiry or None
.claude/worktrees/heuristic-perlman-19bc52/server.py,5703,DATE_DIFF_DTE,,,"key = (ticker, expiry)"
.claude/worktrees/heuristic-perlman-19bc52/server.py,5714,GET_DEFAULT_ZERO,,,"_sse_subscribers[key] = _sse_subscribers.get(key, 0) + 1"
.claude/worktrees/heuristic-perlman-19bc52/server.py,5719,DATE_DIFF_DTE,,,"""sse_stream_first_yield ticker=%s expiry=%s ms_since_route_entry=%.2f"","
.claude/worktrees/heuristic-perlman-19bc52/server.py,5721,DATE_DIFF_DTE,,,"expiry,"
.claude/worktrees/heuristic-perlman-19bc52/server.py,5744,GET_DEFAULT_ZERO,,,"cnt = _sse_subscribers.get(key, 0) - 1"
.claude/worktrees/heuristic-perlman-19bc52/server.py,5877,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/heuristic-perlman-19bc52/server.py,5892,GET_DEFAULT_ZERO,,,"""count"":        s.get(""count"", 0),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6004,TIME_NOW_FALLBACK,,,now = time.time()
.claude/worktrees/heuristic-perlman-19bc52/server.py,6018,TIME_NOW_FALLBACK,,,"ok = db.logging_universe_unpin_to_user_persisted(t, time.time())"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6158,,open,pricehistory.candles.*.open,"""open"": c.open,"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6159,,high,pricehistory.candles.*.high,"""high"": c.high,"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6160,,low,pricehistory.candles.*.low,"""low"": c.low,"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6161,,close,chains.underlying.close|pricehistory.candles.*.close,"""close"": c.close,"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6162,DEFAULT_ZERO_OR,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": float(c.volume or 0),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6169,,open,pricehistory.candles.*.open,"""open"": float(cur[""o""]),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6170,,high,pricehistory.candles.*.high,"""high"": float(cur[""h""]),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6171,,low,pricehistory.candles.*.low,"""low"": float(cur[""l""]),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6172,,close,chains.underlying.close|pricehistory.candles.*.close,"""close"": float(cur[""c""]),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6173,DEFAULT_ZERO_OR|GET_DEFAULT_ZERO,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": float(cur.get(""v"", 0) or 0),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6178,DATE_DIFF_DTE,,,def _liquidity_spot_from_cache_any_expiry(ticker: str) -> Optional[float]:
.claude/worktrees/heuristic-perlman-19bc52/server.py,6179,DATE_DIFF_DTE,spot,,"""""""Best-effort spot from any cached /api/state row for this ticker (expiry may differ)."""""""
.claude/worktrees/heuristic-perlman-19bc52/server.py,6198,DATE_DIFF_DTE,,,"ticker: str, expiry: Optional[str],"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6200,DATE_DIFF_DTE,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"""""""Pull options/EW key strikes from last /api/state cache hit for (ticker, expiry)."""""""
.claude/worktrees/heuristic-perlman-19bc52/server.py,6202,DATE_DIFF_DTE,,,"e = (expiry or """").strip()"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6204,DATE_DIFF_DTE,,,"return [], None, ""no_expiry"""
.claude/worktrees/heuristic-perlman-19bc52/server.py,6282,DATE_DIFF_DTE,,,"expiry: Optional[str] = Query(default=None, description=""Expiry YYYY-MM-DD for fusion with cached /api/state walls""),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6283,DATE_DIFF_DTE,,,"fusion: bool = Query(default=True, description=""When snapshot=live, merge options walls from state cache (needs expiry)""),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6286,,close,chains.underlying.close|pricehistory.candles.*.close,"Uses PlaybookConfig(clustering_mode='percent'). ``live`` uses min(now,RTH close) cutoff; checkpoints unchanged."""""""
.claude/worktrees/heuristic-perlman-19bc52/server.py,6326,DATE_DIFF_DTE,,,if fusion and expiry:
.claude/worktrees/heuristic-perlman-19bc52/server.py,6327,DATE_DIFF_DTE,,,"extra, spot_for_zones, fusion_status = _liquidity_fusion_from_cache(ticker_upper, expiry)"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6328,DATE_DIFF_DTE,,,elif fusion and not expiry:
.claude/worktrees/heuristic-perlman-19bc52/server.py,6329,DATE_DIFF_DTE,,,"fusion_status = ""no_expiry"""
.claude/worktrees/heuristic-perlman-19bc52/server.py,6333,DATE_DIFF_DTE,,,spot_for_zones = _liquidity_spot_from_cache_any_expiry(ticker_upper)
.claude/worktrees/heuristic-perlman-19bc52/server.py,6389,GET_DEFAULT_ZERO,,,"-x.get(""tradeable_score"", 0),"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6406,DATE_DIFF_DTE,,,"result[""expiry_used_for_fusion""] = expiry.strip() if expiry else None"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6484,DATE_DIFF_DTE,expirationDate,chains.callExpDateMap.*.expirationDate|chains.putExpDateMap.*.expirationDate,"sample_exp  = [ct.get(""expirationDate"") for ct in contracts[:5]]"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6485,DATE_DIFF_DTE,daysToExpiration,chains.callExpDateMap.*.daysToExpiration|chains.daysToExpiration|chains.putExpDateMap.*.daysToExpiration,"sample_dte  = [ct.get(""daysToExpiration"") for ct in contracts[:5]]"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6486,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"has_gamma   = sum(1 for ct in contracts if ct.get(""gamma"") is not None)"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6487,,openInterest,chains.callExpDateMap.*.openInterest|chains.putExpDateMap.*.openInterest,"has_oi      = sum(1 for ct in contracts if ct.get(""openInterest""))"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6491,DATE_DIFF_DTE,,,"selected_exp = _default_expiry(expiries, ticker)"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6494,DEFAULT_ZERO_OR|GET_DEFAULT_ZERO,spot,,"spot = float(chain_json.get(""underlyingPrice"", 0) or 0)"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6505,DATE_DIFF_DTE,,,"""sample_expirationDate"": sample_exp,"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6506,DATE_DIFF_DTE,,,"""sample_daysToExpiration"": sample_dte,"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6532,GET_DEFAULT_ZERO|TIME_NOW_FALLBACK,,,"if cached and time.time() - cached.get(""ts"", 0) < ACCURACY_INTERVAL:"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6537,TIME_NOW_FALLBACK,,,"_accuracy_cache[ticker] = {""ts"": time.time(), ""results"": results}"
.claude/worktrees/heuristic-perlman-19bc52/server.py,6561,DATE_DIFF_DTE,,,"state = _fetch_state(ticker, expiry=None, update_source=""debug_endpoint"")"
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,6,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"def _clamp(value: float, low: float = 0.0, high: float = 100.0) -> int:"
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,7,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"return int(max(low, min(high, round(value))))"
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,64,GET_DEFAULT_ZERO,,,"prob_raw = call_input.get(""prediction_dominant_prob"", 0.0)"
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,66,DEFAULT_ZERO_OR,,,prob = float(prob_raw or 0.0)
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,102,,low,pricehistory.candles.*.low,"if any(x in structure_text for x in [""higher low"", ""reclaim"", ""breakout confirmed"", ""confirmed""]):"
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,108,,low,pricehistory.candles.*.low,"missing.append(""Need structure confirmation or a higher low/reclaim."")"
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,243,GET_DEFAULT_ZERO,,,"prob_raw = put_input.get(""prediction_dominant_prob"", 0.0)"
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,245,DEFAULT_ZERO_OR,,,prob = float(prob_raw or 0.0)
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,276,,high,pricehistory.candles.*.high,"if any(x in structure_text for x in [""lower high"", ""breakdown confirmed"", ""confirmed""]):"
.claude/worktrees/heuristic-perlman-19bc52/setup_readiness.py,282,,high,pricehistory.candles.*.high,"missing.append(""Need structure confirmation or a lower high."")"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,8,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,"2. Volatility Regime    — classify_volatility_regime(inp, mvp_features=…); policy layer"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,88,,low,pricehistory.candles.*.low,"confidence=""low"","
.claude/worktrees/heuristic-perlman-19bc52/signals.py,100,,low,pricehistory.candles.*.low,"conf = str(getattr(fusion, ""fusion_confidence"", ""low"") or ""low"").strip().lower()"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,101,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"if conf not in (""low"", ""medium"", ""high""):"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,102,,low,pricehistory.candles.*.low,"conf = ""low"""
.claude/worktrees/heuristic-perlman-19bc52/signals.py,125,,low,pricehistory.candles.*.low,"confidence=""low"","
.claude/worktrees/heuristic-perlman-19bc52/signals.py,269,DEFAULT_ZERO_OR,spot,,"sp = float(mc_spot_ctx.get(""spot"") or 0.0)"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,276,DEFAULT_ZERO_OR,spot,,"sp = float(feats.get(""price.spot"") or 0.0)"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,324,BLACK_SCHOLES,,,"stack_probs_bundle_key,"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,362,BLACK_SCHOLES,,,_spk = stack_probs_bundle_key()
.claude/worktrees/heuristic-perlman-19bc52/signals.py,387,,low,pricehistory.candles.*.low,"dominant_class=""flat"", confidence_label=""low"", continuation_support=0.0, reversal_support=0.0)"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,392,,low,pricehistory.candles.*.low,"dominant_class=""flat"", confidence_label=""low"", continuation_support=0.0, reversal_support=0.0)"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,397,,low,pricehistory.candles.*.low,"dominant_class=""flat"", confidence_label=""low"", continuation_support=0.0, reversal_support=0.0)"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,433,,low,pricehistory.candles.*.low,"dominant_class=""flat"", confidence_label=""low"", continuation_support=0.0, reversal_support=0.0)"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,453,DEFAULT_ZERO_OR,,,iv = inp.iv_level or 0
.claude/worktrees/heuristic-perlman-19bc52/signals.py,457,,low,pricehistory.candles.*.low,"_mc_regime_conf = getattr(regime, 'confidence', 'low') if regime else 'low'"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,465,BLACK_SCHOLES,,,_spk2 = stack_probs_bundle_key()
.claude/worktrees/heuristic-perlman-19bc52/signals.py,702,,low,pricehistory.candles.*.low,"conf = getattr(out, ""confidence_label"", None) or getattr(out, ""confidence"", ""low"")"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,724,DEFAULT_ZERO_OR,,,"d_bias = float(getattr(mc_out, ""directional_bias"", None) or 0.0)"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,725,DEFAULT_ZERO_OR,,,"t_risk = float(getattr(mc_out, ""tail_risk"", None) or 0.0)"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,730,DEFAULT_ZERO_OR,,,is_expansion = (exp or 0) >= (cont or 0)
.claude/worktrees/heuristic-perlman-19bc52/signals.py,732,DEFAULT_ZERO_OR,,,pct = int(100 * (exp if is_expansion else cont) or 0)
.claude/worktrees/heuristic-perlman-19bc52/signals.py,751,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"confidence=""high"" if pct > 60 else ""medium"" if pct > 40 else ""low"","
.claude/worktrees/heuristic-perlman-19bc52/signals.py,764,,low,pricehistory.candles.*.low,"conf = getattr(fusion, ""fusion_confidence"", ""low"")"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,772,,low,pricehistory.candles.*.low,"call_conv = getattr(call, ""conviction"", ""low"")"
.claude/worktrees/heuristic-perlman-19bc52/signals.py,860,,volatility,chains.callExpDateMap.*.volatility|chains.putExpDateMap.*.volatility|chains.volatility,2. Volatility Regime
.claude/worktrees/heuristic-perlman-19bc52/signals.py,871,,low,pricehistory.candles.*.low,"direction only (max-entropy probs, low confidence) for debug — never injects synthetic histograms."
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,23,DATE_DIFF_DTE,,,expiry:             Optional[str]
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,24,DATE_DIFF_DTE,,,dte:                Optional[int]
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,101,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,ceiling_tests_today:    int = 0   # times price tested call gamma wall
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,102,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,floor_tests_today:      int = 0   # times price tested put gamma wall
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,125,,high,pricehistory.candles.*.high,"event_risk_level:   str             = ""none""   # none | elevated | high"
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,131,,close|vix,chains.underlying.close|pricehistory.candles.*.close,vix_vs_prev:        Optional[float] = None   # VIX change vs previous close
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,141,,close|open,chains.underlying.close|pricehistory.candles.*.close|pricehistory.candles.*.open,"session_bucket:     Optional[str] = None  # 'open','morning','midday','afternoon','close'"
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,161,,last|volume,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,candle_volume:         Optional[float] = None   # last completed bar volume
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,162,DEFAULT_ZERO_OR,,,flow_imbalance:        Optional[float] = None   # -1 to 1 or 0-1; alias bid_ask_imbalance
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,163,,ask|bid|spread,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,spread:                Optional[float] = None   # bid-ask spread (pts)
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,170,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,candles_5m:     list = field(default_factory=list)   # list of Candle objects (last 20 bars)
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,183,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"confidence: str           # ""low"" | ""medium"" | ""high"" — fusion forward confidence (not empirical tier)"
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,209,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"conviction:     str     # 'high', 'medium', 'low'"
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,226,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"empirical_confidence:     str       # 'low', 'medium', 'high' from tier/samples on 5c empirical only"
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,258,,low,pricehistory.candles.*.low,move_range_lo:      Optional[float] = None   # expected move range low (pts)
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,259,,high,pricehistory.candles.*.high,move_range_hi:      Optional[float] = None   # expected move range high (pts)
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,261,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"reversal_label:     str             = """"     # 'low', 'moderate', 'high'"
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,306,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"conviction:         str             # 'high', 'medium', 'low'"
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,324,,close,chains.underlying.close|pricehistory.candles.*.close,time_warning:       Optional[str]       # None or warning if <2hrs to close
.claude/worktrees/heuristic-perlman-19bc52/signal_types.py,367,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,confidence: Optional[str]   = None   # 'high' | 'medium' | 'low'
.claude/worktrees/heuristic-perlman-19bc52/similarity_audit.py,287,DEFAULT_ZERO_OR,,,"nrows = int(entry.get(""row_count_after_query_limit"") or 0)"
.claude/worktrees/heuristic-perlman-19bc52/similarity_audit.py,311,GET_DEFAULT_ZERO,,,"n = int(labeled_counts.get(col, 0))"
.claude/worktrees/heuristic-perlman-19bc52/similarity_audit.py,328,GET_DEFAULT_ZERO,,,"n = int(labeled_counts.get(col, 0))"
.claude/worktrees/heuristic-perlman-19bc52/similarity_audit.py,344,GET_DEFAULT_ZERO,,,"n = int(labeled_counts.get(col, 0))"
.claude/worktrees/heuristic-perlman-19bc52/similarity_audit.py,512,DEFAULT_ZERO_OR,,,"tier = int(trace.get(""final_selected_tier"") or trace.get(""chosen_tier"") or 0)"
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_search.py,71,,high,pricehistory.candles.*.high,"""HIGH"": 2.0,"
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_search.py,73,,low,pricehistory.candles.*.low,"""LOW"": 0.5,"
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_search.py,110,,high,pricehistory.candles.*.high,"bands = [""MEDIUM"", ""HIGH"", ""EXPLORATORY""]"
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_search.py,113,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"bands = [""HIGH"", ""MEDIUM"", ""LOW"", ""EXPLORATORY""]"
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_search.py,313,,high,pricehistory.candles.*.high,"""recommended_weight_band"": ""HIGH"" if name == ""zone"" else ""MEDIUM"","
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_search.py,325,DEFAULT_ZERO_OR,,,"j = float((t.get(""overlap_vs_heuristic"") or {}).get(""jaccard"") or 0.0)"
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_search.py,354,,low,pricehistory.candles.*.low,"""recommended_weight_band"": ""LOW"""
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_survivorship.py,42,,high,pricehistory.candles.*.high,"STRUCTURAL_WEIGHT_BAND = ""HIGH"""
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_survivorship.py,248,DEFAULT_ZERO_OR,,,or 0.0
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_survivorship.py,377,GET_DEFAULT_ZERO,,,"n = report.get(""anchor_count"", 0)"
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_survivorship.py,382,,high,pricehistory.candles.*.high,"return ""HIGH"""
.claude/worktrees/heuristic-perlman-19bc52/similarity_feature_survivorship.py,385,,low,pricehistory.candles.*.low,"return ""LOW"""
